source,relation,target
f1833,contains,n3
f1834,contains,n1
f1834,contains,n2
f1834,contains,n3
f1835,contains,n1
f1835,contains,n2
f1835,contains,n3
f1836,contains,n1
f1836,contains,n2
f1836,contains,n3
f1837,contains,n1
f1837,contains,n2
f1837,contains,n3
f1838,contains,n1
f1838,contains,n2
f1838,contains,n3
f1839,contains,n1
f1839,contains,n2
f1839,contains,n3
f1840,contains,n1
f1840,contains,n2
f1840,contains,n3
f1841,contains,n1
f1841,contains,n2
f1841,contains,n3
f1842,contains,n1
f1842,contains,n2
f1842,contains,n3
f1843,contains,n1
f1843,contains,n2
f1843,contains,n3
f1844,contains,n1
f1844,contains,n2
f1844,contains,n3
f1845,contains,n1
f1845,contains,n2
f1845,contains,n3
f1846,contains,n1
f1846,contains,n2
f1846,contains,n3
f1847,contains,n1
f1847,contains,n2
f1847,contains,n3
f1848,contains,n1
f1848,contains,n2
f1848,contains,n3
f1849,contains,n1
f1849,contains,n2
f1849,contains,n3
f1850,contains,n1
f1850,contains,n2
f1850,contains,n3
f1851,contains,n1
f1851,contains,n2
f1851,contains,n3
f1852,contains,n1
f1852,contains,n2
f1852,contains,n3
f1853,contains,n1
f1853,contains,n2
f1853,contains,n3
f1854,contains,n1
f1854,contains,n2
f1854,contains,n3
f1855,contains,n1
f1855,contains,n2
f1855,contains,n3
f1856,contains,n1
f1856,contains,n2
f1856,contains,n3
f1857,contains,n1
f1857,contains,n2
f1857,contains,n3
f1858,contains,n1
f1858,contains,n2
f1858,contains,n3
f1859,contains,n1
f1859,contains,n2
f1859,contains,n3
f1860,contains,n1
f1860,contains,n2
f1860,contains,n3
f1861,contains,n1
f1861,contains,n2
f1861,contains,n3
f1862,contains,n1
f1862,contains,n2
f1862,contains,n3
f1863,contains,n1
f1863,contains,n2
f1863,contains,n3
f1864,contains,n1
f1864,contains,n2
f1864,contains,n3
f1865,contains,n1
f1865,contains,n2
f1865,contains,n3
f1866,contains,n1
f1866,contains,n2
f1866,contains,n3
f1867,contains,n1
f1867,contains,n2
f1867,contains,n3
f1868,contains,n1
f1868,contains,n2
f1868,contains,n3
f1869,contains,n1
f1869,contains,n2
f1869,contains,n3
f1870,contains,n1
f1870,contains,n2
f1870,contains,n3
f1871,contains,n1
f1871,contains,n2
f1871,contains,n3
f1872,contains,n1
f1872,contains,n2
f1872,contains,n3
f1873,contains,n1
f1873,contains,n2
f1873,contains,n3
f1874,contains,n1
f1874,contains,n2
f1874,contains,n3
f1875,contains,n1
f1875,contains,n2
f1875,contains,n3
f1876,contains,n1
f1876,contains,n2
f1876,contains,n3
f1877,contains,n1
f1877,contains,n2
f1877,contains,n3
f1878,contains,n1
f1878,contains,n2
f1878,contains,n3
f1879,contains,n1
f1879,contains,n2
f1879,contains,n3
f1880,contains,n1
f1880,contains,n2
f1880,contains,n3
f1881,contains,n1
f1881,contains,n2
f1881,contains,n3
f1882,contains,n1
f1882,contains,n2
f1882,contains,n3
f1883,contains,n1
f1883,contains,n2
f1883,contains,n3
f1884,contains,n1
f1884,contains,n2
f1884,contains,n3
f1885,contains,n1
f1885,contains,n2
f1885,contains,n3
f1886,contains,n1
f1886,contains,n2
f1886,contains,n3
f1887,contains,n1
f1887,contains,n2
f1887,contains,n3
f1888,contains,n1
f1888,contains,n2
f1888,contains,n3
f1889,contains,n1
f1889,contains,n2
f1889,contains,n3
f1890,contains,n1
f1890,contains,n2
f1890,contains,n3
f1891,contains,n1
f1891,contains,n2
f1891,contains,n3
f1892,contains,n1
f1892,contains,n2
f1892,contains,n3
f1893,contains,n1
f1893,contains,n2
f1893,contains,n3
f1894,contains,n1
f1894,contains,n2
f1894,contains,n3
f1895,contains,n1
f1895,contains,n2
f1895,contains,n3
f1896,contains,n1
f1896,contains,n2
f1896,contains,n3
f1897,contains,n1
f1897,contains,n2
f1897,contains,n3
f1898,contains,n1
f1898,contains,n2
f1898,contains,n3
f1899,contains,n1
f1899,contains,n2
f1899,contains,n3
f1900,contains,n1
f1900,contains,n2
f1900,contains,n3
f1901,contains,n1
f1901,contains,n2
f1901,contains,n3
f1902,contains,n1
f1902,contains,n2
f1902,contains,n3
f1903,contains,n1
f1903,contains,n2
f1903,contains,n3
f1904,contains,n1
f1904,contains,n2
f1904,contains,n3
f1905,contains,n1
f1905,contains,n2
f1905,contains,n3
f1906,contains,n1
f1906,contains,n2
f1906,contains,n3
f1907,contains,n1
f1907,contains,n2
f1907,contains,n3
f1908,contains,n1
f1908,contains,n2
f1908,contains,n3
f1909,contains,n1
f1909,contains,n2
f1909,contains,n3
f1910,contains,n1
f1910,contains,n2
f1910,contains,n3
f1911,contains,n1
f1911,contains,n2
f1911,contains,n3
f1912,contains,n1
f1912,contains,n2
f1912,contains,n3
f1913,contains,n1
f1913,contains,n2
f1913,contains,n3
f1914,contains,n1
f1914,contains,n2
f1914,contains,n3
f1915,contains,n1
f1915,contains,n2
f1915,contains,n3
f1916,contains,n1
f1916,contains,n2
f1916,contains,n3
f1917,contains,n1
f1917,contains,n2
f1917,contains,n3
f1918,contains,n1
f1918,contains,n2
f1918,contains,n3
f1919,contains,n1
f1919,contains,n2
f1919,contains,n3
f1920,contains,n1
f1920,contains,n2
f1920,contains,n3
f1921,contains,n1
f1921,contains,n2
f1921,contains,n3
f1922,contains,n1
f1922,contains,n2
f1922,contains,n3
f1923,contains,n1
f1923,contains,n2
f1923,contains,n3
f1924,contains,n1
f1924,contains,n2
f1924,contains,n3
f1925,contains,n1
f1925,contains,n2
f1925,contains,n3
f1926,contains,n1
f1926,contains,n2
f1926,contains,n3
f1927,contains,n1
f1927,contains,n2
f1927,contains,n3
f1928,contains,n1
f1928,contains,n2
f1928,contains,n3
f1929,contains,n1
f1929,contains,n2
f1929,contains,n3
f1930,contains,n1
f1930,contains,n2
f1930,contains,n3
f1931,contains,n1
f1931,contains,n2
f1931,contains,n3
f1932,contains,n1
f1932,contains,n2
f1932,contains,n3
f1933,contains,n1
f1933,contains,n2
f1933,contains,n3
f1934,contains,n1
f1934,contains,n2
f1934,contains,n3
f1935,contains,n1
f1935,contains,n2
f1935,contains,n3
f1936,contains,n1
f1936,contains,n2
f1936,contains,n3
f1937,contains,n1
f1937,contains,n2
f1937,contains,n3
f1938,contains,n1
f1938,contains,n2
f1938,contains,n3
f1939,contains,n1
f1939,contains,n2
f1939,contains,n3
f1940,contains,n1
f1940,contains,n2
f1940,contains,n3
f1941,contains,n1
f1941,contains,n2
f1941,contains,n3
f1942,contains,n1
f1942,contains,n2
f1942,contains,n3
f1943,contains,n1
f1943,contains,n2
f1943,contains,n3
f1944,contains,n1
f1944,contains,n2
f1944,contains,n3
f1945,contains,n1
f1945,contains,n2
f1945,contains,n3
f1946,contains,n1
f1946,contains,n2
f1946,contains,n3
f1947,contains,n1
f1947,contains,n2
f1947,contains,n3
f1948,contains,n1
f1948,contains,n2
f1948,contains,n3
f1949,contains,n1
f1949,contains,n2
f1949,contains,n3
f1950,contains,n1
f1950,contains,n2
f1950,contains,n3
f1951,contains,n1
f1951,contains,n2
f1951,contains,n3
f1952,contains,n1
f1952,contains,n2
f1952,contains,n3
f1953,contains,n1
f1953,contains,n2
f1953,contains,n3
f1954,contains,n1
f1954,contains,n2
f1954,contains,n3
f1955,contains,n1
f1955,contains,n2
f1955,contains,n3
f1956,contains,n1
f1956,contains,n2
f1956,contains,n3
f1957,contains,n1
f1957,contains,n2
f1957,contains,n3
f1958,contains,n1
f1958,contains,n2
f1958,contains,n3
f1959,contains,n1
f1959,contains,n2
f1959,contains,n3
f1960,contains,n1
f1960,contains,n2
f1960,contains,n3
f1961,contains,n1
f1961,contains,n2
f1961,contains,n3
f1962,contains,n1
f1962,contains,n2
f1962,contains,n3
f1963,contains,n1
f1963,contains,n2
f1963,contains,n3
f1964,contains,n1
f1964,contains,n2
f1964,contains,n3
f1965,contains,n1
f1965,contains,n2
f1965,contains,n3
f1966,contains,n1
f1966,contains,n2
f1966,contains,n3
f1967,contains,n1
f1967,contains,n2
f1967,contains,n3
f1968,contains,n1
f1968,contains,n2
f1968,contains,n3
f1969,contains,n1
f1969,contains,n2
f1969,contains,n3
f1970,contains,n1
f1970,contains,n2
f1970,contains,n3
f1971,contains,n1
f1971,contains,n2
f1971,contains,n3
f1972,contains,n1
f1972,contains,n2
f1972,contains,n3
f1973,contains,n1
f1973,contains,n2
f1973,contains,n3
f1974,contains,n1
f1974,contains,n2
f1974,contains,n3
f1975,contains,n1
f1975,contains,n2
f1975,contains,n3
f1976,contains,n1
f1976,contains,n2
f1976,contains,n3
f1977,contains,n1
f1977,contains,n2
f1977,contains,n3
f1978,contains,n1
f1978,contains,n2
f1978,contains,n3
f1979,contains,n1
f1979,contains,n2
f1979,contains,n3
f1980,contains,n1
f1980,contains,n2
f1980,contains,n3
f1981,contains,n1
f1981,contains,n2
f1981,contains,n3
f1982,contains,n1
f1982,contains,n2
f1982,contains,n3
f1983,contains,n1
f1983,contains,n2
f1983,contains,n3
f1984,contains,n1
f1984,contains,n2
f1984,contains,n3
f1985,contains,n1
f1985,contains,n2
f1985,contains,n3
f1986,contains,n1
f1986,contains,n2
f1986,contains,n3
f1987,contains,n1
f1987,contains,n2
f1987,contains,n3
f1988,contains,n1
f1988,contains,n2
f1988,contains,n3
f1989,contains,n1
f1989,contains,n2
f1989,contains,n3
f1990,contains,n1
f1990,contains,n2
f1990,contains,n3
f1991,contains,n1
f1991,contains,n2
f1991,contains,n3
f1992,contains,n1
f1992,contains,n2
f1992,contains,n3
f1993,contains,n1
f1993,contains,n2
f1993,contains,n3
f1994,contains,n1
f1994,contains,n2
f1994,contains,n3
f1995,contains,n1
f1995,contains,n2
f1995,contains,n3
f1996,contains,n1
f1996,contains,n2
f1996,contains,n3
f1997,contains,n1
f1997,contains,n2
f1997,contains,n3
f1998,contains,n1
f1998,contains,n2
f1998,contains,n3
f1999,contains,n1
f1999,contains,n2
f1999,contains,n3
f2000,contains,n1
f2000,contains,n2
f2000,contains,n3
f2001,contains,n1
f2001,contains,n2
f2001,contains,n3
f2002,contains,n1
f2002,contains,n2
f2002,contains,n3
f2003,contains,n1
f2003,contains,n2
f2003,contains,n3
f2004,contains,n1
f2004,contains,n2
f2004,contains,n3
f2005,contains,n1
f2005,contains,n2
f2005,contains,n3
f2006,contains,n1
f2006,contains,n2
f2006,contains,n3
f2007,contains,n1
f2007,contains,n2
f2007,contains,n3
f2008,contains,n1
f2008,contains,n2
f2008,contains,n3
f2009,contains,n1
f2009,contains,n2
f2009,contains,n3
f2010,contains,n1
f2010,contains,n2
f2010,contains,n3
f2011,contains,n1
f2011,contains,n2
f2011,contains,n3
f2012,contains,n1
f2012,contains,n2
f2012,contains,n3
f2013,contains,n1
f2013,contains,n2
f2013,contains,n3
f2014,contains,n1
f2014,contains,n2
f2014,contains,n3
f2015,contains,n1
f2015,contains,n2
f2015,contains,n3
f2016,contains,n1
f2016,contains,n2
f2016,contains,n3
f2017,contains,n1
f2017,contains,n2
f2017,contains,n3
f2018,contains,n1
f2018,contains,n2
f2018,contains,n3
f2019,contains,n1
f2019,contains,n2
f2019,contains,n3
f2020,contains,n1
f2020,contains,n2
f2020,contains,n3
f2021,contains,n1
f2021,contains,n2
f2021,contains,n3
f2022,contains,n1
f2022,contains,n2
f2022,contains,n3
f2023,contains,n1
f2023,contains,n2
f2023,contains,n3
f2024,contains,n1
f2024,contains,n2
f2024,contains,n3
f2025,contains,n1
f2025,contains,n2
f2025,contains,n3
f2026,contains,n1
f2026,contains,n2
f2026,contains,n3
f2027,contains,n1
f2027,contains,n2
f2027,contains,n3
f2028,contains,n1
f2028,contains,n2
f2028,contains,n3
f2029,contains,n1
f2029,contains,n2
f2029,contains,n3
f2030,contains,n1
f2030,contains,n2
f2030,contains,n3
f2031,contains,n1
f2031,contains,n2
f2031,contains,n3
f2032,contains,n1
f2032,contains,n2
f2032,contains,n3
f2033,contains,n1
f2033,contains,n2
f2033,contains,n3
f2034,contains,n1
f2034,contains,n2
f2034,contains,n3
f2035,contains,n1
f2035,contains,n2
f2035,contains,n3
f2036,contains,n1
f2036,contains,n2
f2036,contains,n3
f2037,contains,n1
f2037,contains,n2
f2037,contains,n3
f2038,contains,n1
f2038,contains,n2
f2038,contains,n3
f2039,contains,n1
f2039,contains,n2
f2039,contains,n3
f2040,contains,n1
f2040,contains,n2
f2040,contains,n3
f2041,contains,n1
f2041,contains,n2
f2041,contains,n3
f2042,contains,n1
f2042,contains,n2
f2042,contains,n3
f2043,contains,n1
f2043,contains,n2
f2043,contains,n3
f2044,contains,n1
f2044,contains,n2
f2044,contains,n3
f2045,contains,n1
f2045,contains,n2
f2045,contains,n3
f2046,contains,n1
f2046,contains,n2
f2046,contains,n3
f2047,contains,n1
f2047,contains,n2
f2047,contains,n3
f2048,contains,n1
f2048,contains,n2
f2048,contains,n3
f2049,contains,n1
f2049,contains,n2
f2049,contains,n3
f2050,contains,n1
f2050,contains,n2
f2050,contains,n3
f2051,contains,n1
f2051,contains,n2
f2051,contains,n3
f2052,contains,n1
f2052,contains,n2
f2052,contains,n3
f2053,contains,n1
f2053,contains,n2
f2053,contains,n3
f2054,contains,n1
f2054,contains,n2
f2054,contains,n3
f2055,contains,n1
f2055,contains,n2
f2055,contains,n3
f2056,contains,n1
f2056,contains,n2
f2056,contains,n3
f2057,contains,n1
f2057,contains,n2
f2057,contains,n3
f2058,contains,n1
f2058,contains,n2
f2058,contains,n3
f2059,contains,n1
f2059,contains,n2
f2059,contains,n3
f2060,contains,n1
f2060,contains,n2
f2060,contains,n3
f2061,contains,n1
f2061,contains,n2
f2061,contains,n3
f2062,contains,n1
f2062,contains,n2
f2062,contains,n3
f2063,contains,n1
f2063,contains,n2
f2063,contains,n3
f2064,contains,n1
f2064,contains,n2
f2064,contains,n3
f2065,contains,n1
f2065,contains,n2
f2065,contains,n3
f2066,contains,n1
f2066,contains,n2
f2066,contains,n3
f2067,contains,n1
f2067,contains,n2
f2067,contains,n3
f2068,contains,n1
f2068,contains,n2
f2068,contains,n3
f2069,contains,n1
f2069,contains,n2
f2069,contains,n3
f2070,contains,n1
f2070,contains,n2
f2070,contains,n3
f2071,contains,n1
f2071,contains,n2
f2071,contains,n3
f2072,contains,n1
f2072,contains,n2
f2072,contains,n3
f2073,contains,n1
f2073,contains,n2
f2073,contains,n3
f2074,contains,n1
f2074,contains,n2
f2074,contains,n3
f2075,contains,n1
f2075,contains,n2
f2075,contains,n3
f2076,contains,n1
f2076,contains,n2
f2076,contains,n3
f2077,contains,n1
f2077,contains,n2
f2077,contains,n3
f2078,contains,n1
f2078,contains,n2
f2078,contains,n3
f2079,contains,n1
f2079,contains,n2
f2079,contains,n3
f2080,contains,n1
f2080,contains,n2
f2080,contains,n3
f2081,contains,n1
f2081,contains,n2
f2081,contains,n3
f2082,contains,n1
f2082,contains,n2
f2082,contains,n3
f2083,contains,n1
f2083,contains,n2
f2083,contains,n3
f2084,contains,n1
f2084,contains,n2
f2084,contains,n3
f2085,contains,n1
f2085,contains,n2
f2085,contains,n3
f2086,contains,n1
f2086,contains,n2
f2086,contains,n3
f2087,contains,n1
f2087,contains,n2
f2087,contains,n3
f2088,contains,n1
f2088,contains,n2
f2088,contains,n3
f2089,contains,n1
f2089,contains,n2
f2089,contains,n3
f2090,contains,n1
f2090,contains,n2
f2090,contains,n3
f2091,contains,n1
f2091,contains,n2
f2091,contains,n3
f2092,contains,n1
f2092,contains,n2
f2092,contains,n3
f2093,contains,n1
f2093,contains,n2
f2093,contains,n3
f2094,contains,n1
f2094,contains,n2
f2094,contains,n3
f2095,contains,n1
f2095,contains,n2
f2095,contains,n3
f2096,contains,n1
f2096,contains,n2
f2096,contains,n3
f2097,contains,n1
f2097,contains,n2
f2097,contains,n3
f2098,contains,n1
f2098,contains,n2
f2098,contains,n3
f2099,contains,n1
f2099,contains,n2
f2099,contains,n3
f2100,contains,n1
f2100,contains,n2
f2100,contains,n3
f2101,contains,n1
f2101,contains,n2
f2101,contains,n3
f2102,contains,n1
f2102,contains,n2
f2102,contains,n3
f2103,contains,n1
f2103,contains,n2
f2103,contains,n3
f2104,contains,n1
f2104,contains,n2
f2104,contains,n3
f2105,contains,n1
f2105,contains,n2
f2105,contains,n3
f2106,contains,n1
f2106,contains,n2
f2106,contains,n3
f2107,contains,n1
f2107,contains,n2
f2107,contains,n3
f2108,contains,n1
f2108,contains,n2
f2108,contains,n3
f2109,contains,n1
f2109,contains,n2
f2109,contains,n3
f2110,contains,n1
f2110,contains,n2
f2110,contains,n3
f2111,contains,n1
f2111,contains,n2
f2111,contains,n3
f2112,contains,n1
f2112,contains,n2
f2112,contains,n3
f2113,contains,n1
f2113,contains,n2
f2113,contains,n3
f2114,contains,n1
f2114,contains,n2
f2114,contains,n3
f2115,contains,n1
f2115,contains,n2
f2115,contains,n3
f2116,contains,n1
f2116,contains,n2
f2116,contains,n3
f2117,contains,n1
f2117,contains,n2
f2117,contains,n3
f2118,contains,n1
f2118,contains,n2
f2118,contains,n3
f2119,contains,n1
f2119,contains,n2
f2119,contains,n3
f2120,contains,n1
f2120,contains,n2
f2120,contains,n3
f2121,contains,n1
f2121,contains,n2
f2121,contains,n3
f2122,contains,n1
f2122,contains,n2
f2122,contains,n3
f2123,contains,n1
f2123,contains,n2
f2123,contains,n3
f2124,contains,n1
f2124,contains,n2
f2124,contains,n3
f2125,contains,n1
f2125,contains,n2
f2125,contains,n3
f2126,contains,n1
f2126,contains,n2
f2126,contains,n3
f2127,contains,n1
f2127,contains,n2
f2127,contains,n3
f2128,contains,n1
f2128,contains,n2
f2128,contains,n3
f2129,contains,n1
f2129,contains,n2
f2129,contains,n3
f2130,contains,n1
f2130,contains,n2
f2130,contains,n3
f2131,contains,n1
f2131,contains,n2
f2131,contains,n3
f2132,contains,n1
f2132,contains,n2
f2132,contains,n3
f2133,contains,n1
f2133,contains,n2
f2133,contains,n3
f2134,contains,n1
f2134,contains,n2
f2134,contains,n3
f2135,contains,n1
f2135,contains,n2
f2135,contains,n3
f2136,contains,n1
f2136,contains,n2
f2136,contains,n3
f2137,contains,n1
f2137,contains,n2
f2137,contains,n3
f2138,contains,n1
f2138,contains,n2
f2138,contains,n3
f2139,contains,n1
f2139,contains,n2
f2139,contains,n3
f2140,contains,n1
f2140,contains,n2
f2140,contains,n3
f2141,contains,n1
f2141,contains,n2
f2141,contains,n3
f2142,contains,n1
f2142,contains,n2
f2142,contains,n3
f2143,contains,n1
f2143,contains,n2
f2143,contains,n3
f2144,contains,n1
f2144,contains,n2
f2144,contains,n3
f2145,contains,n1
f2145,contains,n2
f2145,contains,n3
f2146,contains,n1
f2146,contains,n2
f2146,contains,n3
f2147,contains,n1
f2147,contains,n2
f2147,contains,n3
f2148,contains,n1
f2148,contains,n2
f2148,contains,n3
f2149,contains,n1
f2149,contains,n2
f2149,contains,n3
f2150,contains,n1
f2150,contains,n2
f2150,contains,n3
f2151,contains,n1
f2151,contains,n2
f2151,contains,n3
f2152,contains,n1
f2152,contains,n2
f2152,contains,n3
f2153,contains,n1
f2153,contains,n2
f2153,contains,n3
f2154,contains,n1
f2154,contains,n2
f2154,contains,n3
f2155,contains,n1
f2155,contains,n2
f2155,contains,n3
f2156,contains,n1
f2156,contains,n2
f2156,contains,n3
f2157,contains,n1
f2157,contains,n2
f2157,contains,n3
f2158,contains,n1
f2158,contains,n2
f2158,contains,n3
f2159,contains,n1
f2159,contains,n2
f2159,contains,n3
f2160,contains,n1
f2160,contains,n2
f2160,contains,n3
f2161,contains,n1
f2161,contains,n2
f2161,contains,n3
f2162,contains,n1
f2162,contains,n2
f2162,contains,n3
f2163,contains,n1
f2163,contains,n2
f2163,contains,n3
f2164,contains,n1
f2164,contains,n2
f2164,contains,n3
f2165,contains,n1
f2165,contains,n2
f2165,contains,n3
f2166,contains,n1
f2166,contains,n2
f2166,contains,n3
f2167,contains,n1
f2167,contains,n2
f2167,contains,n3
f2168,contains,n1
f2168,contains,n2
f2168,contains,n3
f2169,contains,n1
f2169,contains,n2
f2169,contains,n3
f2170,contains,n1
f2170,contains,n2
f2170,contains,n3
f2171,contains,n1
f2171,contains,n2
f2171,contains,n3
f2172,contains,n1
f2172,contains,n2
f2172,contains,n3
f2173,contains,n1
f2173,contains,n2
f2173,contains,n3
f2174,contains,n1
f2174,contains,n2
f2174,contains,n3
f2175,contains,n1
f2175,contains,n2
f2175,contains,n3
f2176,contains,n1
f2176,contains,n2
f2176,contains,n3
f2177,contains,n1
f2177,contains,n2
f2177,contains,n3
f2178,contains,n1
f2178,contains,n2
f2178,contains,n3
f2179,contains,n1
f2179,contains,n2
f2179,contains,n3
f2180,contains,n1
f2180,contains,n2
f2180,contains,n3
f2181,contains,n1
f2181,contains,n2
f2181,contains,n3
f2182,contains,n1
f2182,contains,n2
f2182,contains,n3
f2183,contains,n1
f2183,contains,n2
f2183,contains,n3
f2184,contains,n1
f2184,contains,n2
f2184,contains,n3
f2185,contains,n1
f2185,contains,n2
f2185,contains,n3
f2186,contains,n1
f2186,contains,n2
f2186,contains,n3
f2187,contains,n1
f2187,contains,n2
f2187,contains,n3
f2188,contains,n1
f2188,contains,n2
f2188,contains,n3
f2189,contains,n1
f2189,contains,n2
f2189,contains,n3
f2190,contains,n1
f2190,contains,n2
f2190,contains,n3
f2191,contains,n1
f2191,contains,n2
f2191,contains,n3
f2192,contains,n1
f2192,contains,n2
f2192,contains,n3
f2193,contains,n1
f2193,contains,n2
f2193,contains,n3
f2194,contains,n1
f2194,contains,n2
f2194,contains,n3
f2195,contains,n1
f2195,contains,n2
f2195,contains,n3
f2196,contains,n1
f2196,contains,n2
f2196,contains,n3
f2197,contains,n1
f2197,contains,n2
f2197,contains,n3
f2198,contains,n1
f2198,contains,n2
f2198,contains,n3
f2199,contains,n1
f2199,contains,n2
f2199,contains,n3
f2200,contains,n1
f2200,contains,n2
