food_id,food_item,calories,carbs,protein,fat,glycemic_index,meal_type,culture,estimated_weight_g
f2477,Bread with lentils and onion,1345.8413,111,20.4,89.7,63,Lunch,Sri Lankan,1035
f2478,Kurakkan with tofu and beans,668.499044,63.7,20.4,36.1,51,Dinner,Sri Lankan,514
f2479,Bread with mung beans and cucumber,931.4053537,49.1,11.4,76.9,63,Breakfast,Sri Lankan,716
f2480,Rice with lentils and beans,1656.309751,91.8,33.9,128.3,64,Snack,Sri Lankan,1274
f2481,Bread with tofu and tomato,1464.627151,88.3,19.8,114.3,57,Lunch,Sri Lankan,1127
f2482,Bread with fish and cabbage,986.1376673,92.7,47.7,45.9,52,Snack,Sri Lankan,759
f2483,Rice with mung beans and tomato,974.9043977,113.3,30.1,43.1,60,Lunch,Sri Lankan,750
f2484,Millet with mung beans and carrot,776.7686424,79.9,20.9,38.2,69,Lunch,Sri Lankan,598
f2485,Wheat with egg and beans,1356.118547,153.6,34.6,65.8,50,Breakfast,Sri Lankan,1043
f2486,Bread with lentils and carrot,804.0152964,75,37,36.7,66,Snack,Sri Lankan,618
f2487,Rice with fish and cabbage,1263.623327,169.2,28.6,49.3,62,Breakfast,Sri Lankan,972
f2488,Bread with lentils and cabbage,894.1204589,98,57.1,26.9,51,Dinner,Sri Lankan,688
f2489,Rice with beef and beans,440.9655832,59.7,13.8,15,55,Dinner,Sri Lankan,339
f2490,Millet with egg and carrot,1322.179732,69,17.7,107.4,47,Snack,Sri Lankan,1017
f2491,Rice with fish and tomato,940.0095602,71.8,53,47,56,Snack,Sri Lankan,723
f2492,Wheat with egg and tomato,1316.204589,86.8,50.8,84.2,53,Snack,Sri Lankan,1012
f2493,Millet with mung beans and beans,1022.227533,142,32.5,33.3,62,Lunch,Sri Lankan,786
f2494,Kurakkan with beef and cucumber,1702.198853,41.9,16.5,165.1,59,Lunch,Sri Lankan,1309
f2495,Millet with fish and onion,934.2734226,118.6,35.3,34.9,59,Snack,Sri Lankan,719
f2496,Millet with lentils and beans,609.9426386,50.6,19.6,35.3,54,Lunch,Sri Lankan,469
f2497,Bread with egg and cucumber,1831.500956,51.5,63.6,155,59,Dinner,Sri Lankan,1409
f2498,Bread with mung beans and beans,433.0783939,51,27.4,12.3,65,Dinner,Sri Lankan,333
f2499,Wheat with chicken and cucumber,829.3499044,82.2,26.1,43.4,57,Snack,Sri Lankan,638
f2500,Bread with mung beans and tomato,540.6309751,50.6,55.1,11.1,68,Breakfast,Sri Lankan,416
f2501,Millet with egg and carrot,1099.904398,112.1,47.3,49,49,Snack,Sri Lankan,846
f2502,Millet with lentils and carrot,1239.961759,55,13.8,107,60,Lunch,Sri Lankan,954
f2503,Kurakkan with beef and cabbage,558.7954111,43.9,42.6,22.6,65,Breakfast,Sri Lankan,430
f2504,Bread with lentils and beans,1057.839388,119.3,45.1,40.5,55,Snack,Sri Lankan,814
f2505,Kurakkan with lentils and beans,1197.418738,44.1,28.1,101,45,Lunch,Sri Lankan,921
f2506,Millet with chicken and tomato,508.3652008,64.2,31.7,11.5,51,Snack,Sri Lankan,391
f2507,Wheat with fish and onion,906.7877629,90.3,43.1,38.9,50,Breakfast,Sri Lankan,698
f2508,Wheat with mung beans and tomato,1099.904398,160.4,39,31.8,56,Snack,Sri Lankan,846
f2509,Wheat with tofu and onion,1726.816444,46.7,21.4,157.1,52,Dinner,Sri Lankan,1328
f2510,Bread with egg and cabbage,857.791587,107.5,59,19.3,47,Breakfast,Sri Lankan,660
f2511,Millet with egg and cabbage,977.2944551,134.6,31,31.4,55,Snack,Sri Lankan,752
f2512,Millet with egg and beans,668.2600382,80.7,44.6,16.1,45,Dinner,Sri Lankan,514
f2513,Bread with mung beans and carrot,1273.183556,83.1,21.6,95.5,53,Snack,Sri Lankan,979
f2514,Bread with chicken and beans,942.1606119,124.8,18.2,40.3,64,Lunch,Sri Lankan,725
f2515,Kurakkan with mung beans and carrot,602.0554493,46.2,26.9,33.3,67,Breakfast,Sri Lankan,463
f2516,Millet with tofu and cucumber,1334.369025,175.6,26.8,54.8,54,Breakfast,Sri Lankan,1026
f2517,Bread with lentils and beans,1317.877629,57.6,39.6,103.2,49,Lunch,Sri Lankan,1014
f2518,Bread with egg and cabbage,1097.275335,90.9,53.1,57.9,68,Dinner,Sri Lankan,844
f2519,Kurakkan with egg and beans,329.5889101,32.7,13.8,14.8,50,Lunch,Sri Lankan,254
f2520,Millet with tofu and tomato,1012.667304,131.8,62.9,22.2,46,Lunch,Sri Lankan,779
f2521,Wheat with beef and cucumber,585.0860421,51.2,46.7,18.3,56,Snack,Sri Lankan,450
f2522,Kurakkan with fish and beans,1260.277247,45.2,27.3,109,60,Lunch,Sri Lankan,969
f2523,Wheat with egg and carrot,1368.307839,141.6,48.6,61.3,67,Breakfast,Sri Lankan,1053
f2524,Kurakkan with egg and cucumber,326.959847,14.4,13.5,22.3,54,Snack,Sri Lankan,252
f2525,Wheat with beef and carrot,1456.739962,109.9,36.5,93.7,50,Snack,Sri Lankan,1121
f2526,Kurakkan with tofu and carrot,1490.917782,67.3,39.6,118.3,60,Snack,Sri Lankan,1147
f2527,Bread with egg and beans,830.0669216,61.8,67.1,34,50,Lunch,Sri Lankan,639
f2528,Bread with mung beans and cucumber,1525.334608,61.9,42.3,123.3,68,Lunch,Sri Lankan,1173
f2529,Rice with chicken and beans,854.4455067,62.8,68,32.9,65,Lunch,Sri Lankan,657
f2530,Wheat with beef and cucumber,1290.869981,141.7,51.9,55.5,45,Dinner,Sri Lankan,993
f2531,Rice with fish and onion,949.8087954,107.6,57.9,30.7,47,Breakfast,Sri Lankan,731
f2532,Rice with lentils and onion,734.9426386,47.3,46,38.3,65,Snack,Sri Lankan,565
f2533,Millet with tofu and cabbage,1185.946463,29.2,20,110.2,49,Snack,Sri Lankan,912
f2534,Wheat with lentils and cucumber,1743.307839,123.9,27.7,119.5,47,Snack,Sri Lankan,1341
f2535,Bread with chicken and cabbage,1024.139579,55.8,78.4,53.4,48,Lunch,Sri Lankan,788
f2536,Millet with chicken and carrot,1098.709369,130.2,23.1,51.4,49,Dinner,Sri Lankan,845
f2537,Bread with egg and beans,1020.076482,123,32.1,43.1,46,Snack,Sri Lankan,785
f2538,Rice with fish and onion,774.6175908,94.7,28.6,28.6,64,Lunch,Sri Lankan,596
f2539,Wheat with tofu and carrot,1491.156788,110.1,33.8,98.3,66,Snack,Sri Lankan,1147
f2540,Bread with egg and beans,1027.963671,115.6,35.2,46.4,69,Lunch,Sri Lankan,791
f2541,Millet with egg and tomato,1680.449331,67.7,34,142.3,63,Dinner,Sri Lankan,1293
f2542,Bread with lentils and beans,1515.057361,90.5,25.7,116.4,54,Lunch,Sri Lankan,1165
f2543,Kurakkan with chicken and tomato,921.6061185,115.7,47.4,27.7,67,Dinner,Sri Lankan,709
f2544,Wheat with chicken and cucumber,1754.541109,87.7,31.1,143,52,Dinner,Sri Lankan,1350
f2545,Kurakkan with fish and carrot,892.4474187,22.5,13.7,83,63,Lunch,Sri Lankan,686
f2546,Wheat with fish and tomato,914.4359465,63.1,81.3,34.6,56,Snack,Sri Lankan,703
f2547,Rice with egg and tomato,1577.91587,78.5,39,120.8,60,Breakfast,Sri Lankan,1214
f2548,Kurakkan with egg and tomato,1115.917782,68.1,10.2,89.1,57,Dinner,Sri Lankan,858
f2549,Millet with chicken and carrot,960.8030593,110.7,56.5,28.8,70,Dinner,Sri Lankan,739
f2550,Wheat with beef and carrot,1217.734226,168.1,54.5,33.5,57,Breakfast,Sri Lankan,937
f2551,Bread with fish and beans,1386.711281,66.1,50.8,101.4,51,Dinner,Sri Lankan,1067
f2552,Wheat with fish and cucumber,915.6309751,76.3,42.8,47.1,63,Snack,Sri Lankan,704
f2553,Millet with egg and carrot,1013.384321,99.8,44.2,44.2,69,Lunch,Sri Lankan,780
f2554,Bread with egg and onion,1454.827916,66.8,25.3,121.5,47,Snack,Sri Lankan,1119
f2555,Bread with tofu and cabbage,796.6061185,53.2,51.9,39.5,68,Lunch,Sri Lankan,613
f2556,Wheat with tofu and carrot,1363.288719,93.4,31.5,94.4,70,Breakfast,Sri Lankan,1049
f2557,Rice with lentils and cabbage,1226.577438,80.7,18.1,91.4,62,Dinner,Sri Lankan,944
f2558,Kurakkan with fish and cucumber,1164.913958,27.6,16.9,109.6,50,Snack,Sri Lankan,896
f2559,Wheat with chicken and cabbage,2078.154876,123.9,47.8,153.8,60,Snack,Sri Lankan,1599
f2560,Wheat with chicken and carrot,1718.929254,77.8,51,132.4,49,Snack,Sri Lankan,1322
f2561,Bread with beef and tomato,854.4455067,49.6,48.5,50,64,Breakfast,Sri Lankan,657
f2562,Millet with lentils and tomato,924.9521989,115.6,26.4,38.3,69,Breakfast,Sri Lankan,712
f2563,Rice with tofu and onion,898.9005736,152.2,25.7,18.5,63,Snack,Sri Lankan,691
f2564,Millet with mung beans and tomato,745.2198853,86.7,20.5,31.5,46,Dinner,Sri Lankan,573
f2565,Rice with egg and cabbage,874.7609943,91.7,30.4,41.5,61,Snack,Sri Lankan,673
f2566,Bread with chicken and beans,1014.57935,106.8,34.2,45,50,Breakfast,Sri Lankan,780
f2567,Rice with egg and carrot,1298.518164,155.6,50.6,49,70,Lunch,Sri Lankan,999
f2568,Kurakkan with tofu and carrot,604.206501,48.9,43.7,23.7,69,Snack,Sri Lankan,465
f2569,Wheat with tofu and beans,795.4110899,89.3,37.7,29.3,60,Dinner,Sri Lankan,612
f2570,Bread with lentils and tomato,1474.18738,68.6,29.4,119.8,52,Snack,Sri Lankan,1134
f2571,Bread with beef and tomato,1192.638623,34.5,66.1,87.5,64,Lunch,Sri Lankan,917
f2572,Millet with lentils and tomato,1028.441683,140.1,53.4,24.1,59,Snack,Sri Lankan,791
f2573,Bread with fish and cabbage,1191.921606,43.9,37.6,96.2,55,Dinner,Sri Lankan,917
f2574,Rice with mung beans and onion,1009.082218,24,16,94.5,64,Lunch,Sri Lankan,776
f2575,Kurakkan with egg and beans,709.8470363,11.1,28.2,61.7,48,Breakfast,Sri Lankan,546
f2576,Millet with beef and carrot,836.998088,72.3,77.7,22.8,70,Snack,Sri Lankan,644
f2577,Rice with fish and onion,1362.332696,208.2,29.9,44.5,52,Snack,Sri Lankan,1048
f2578,Bread with chicken and carrot,1121.892925,106.1,53.4,51.6,47,Breakfast,Sri Lankan,863
f2579,Wheat with beef and onion,1522.466539,100,40.7,100.6,47,Dinner,Sri Lankan,1171
f2580,Bread with fish and cabbage,719.8852772,45.4,67.9,27.6,65,Breakfast,Sri Lankan,554
f2581,Rice with tofu and carrot,674.4741874,32.5,53.6,34.8,69,Lunch,Sri Lankan,519
f2582,Kurakkan with egg and tomato,623.3269598,77.9,26.2,21.5,51,Snack,Sri Lankan,479
f2583,Wheat with beef and tomato,1887.667304,77.2,43.8,154.9,58,Lunch,Sri Lankan,1452
f2584,Kurakkan with beef and cucumber,1237.810707,20.3,37.1,113.2,55,Breakfast,Sri Lankan,952
f2585,Bread with lentils and tomato,1038.718929,76.3,63.7,50,69,Breakfast,Sri Lankan,799
f2586,Bread with mung beans and onion,1506.931166,80.3,22,122,49,Lunch,Sri Lankan,1159
f2587,Bread with tofu and cabbage,1349.904398,66.4,37.6,101.9,68,Breakfast,Sri Lankan,1038
f2588,Kurakkan with mung beans and tomato,1015.057361,35.8,51.3,72.7,60,Lunch,Sri Lankan,781
f2589,Bread with egg and cucumber,1232.313576,47.1,35.5,100.1,57,Dinner,Sri Lankan,948
f2590,Millet with beef and cucumber,1054.254302,108.7,47.5,45,47,Snack,Sri Lankan,811
f2591,Kurakkan with beef and carrot,561.9024857,8.4,64.1,29,47,Breakfast,Sri Lankan,432
f2592,Wheat with chicken and beans,694.0726577,92,43.2,14.3,67,Dinner,Sri Lankan,534
f2593,Millet with egg and beans,1594.646272,120.5,41.5,103.4,67,Snack,Sri Lankan,1227
f2594,Wheat with tofu and onion,1225.621415,88,38.9,77.9,59,Dinner,Sri Lankan,943
f2595,Rice with lentils and cucumber,554.7323136,45.5,41.3,21,60,Lunch,Sri Lankan,427
f2596,Rice with fish and cucumber,1196.940727,60.3,39.1,88.6,61,Snack,Sri Lankan,921
f2597,Kurakkan with chicken and carrot,911.5678776,84.4,34,48.1,70,Snack,Sri Lankan,701
f2598,Kurakkan with beef and onion,640.2963671,60.3,41.2,25,45,Snack,Sri Lankan,493
f2599,Wheat with lentils and cabbage,670.8891013,75.9,35,22.9,53,Snack,Sri Lankan,516
f2600,Kurakkan with mung beans and onion,639.5793499,65.2,21.4,32.1,65,Lunch,Sri Lankan,492
f2601,Bread with fish and cabbage,606.1185468,72.4,23.2,22.4,55,Lunch,Sri Lankan,466
f2602,Bread with egg and beans,930.9273423,115.7,42.1,31.6,45,Snack,Sri Lankan,716
f2603,Wheat with chicken and carrot,1312.380497,134.9,56.5,54.2,53,Lunch,Sri Lankan,1010
f2604,Rice with chicken and cucumber,838.1931166,85.5,50,31.7,59,Dinner,Sri Lankan,645
f2605,Bread with beef and beans,518.4034417,30.6,62.7,15.2,52,Lunch,Sri Lankan,399
f2606,Millet with lentils and cabbage,710.5640535,94.7,27.8,19.9,53,Breakfast,Sri Lankan,547
f2607,Bread with fish and tomato,1400.334608,102.3,37.4,92.6,48,Snack,Sri Lankan,1077
f2608,Millet with chicken and carrot,1550.669216,102.3,31.8,110.9,59,Breakfast,Sri Lankan,1193
f2609,Bread with beef and beans,1476.338432,133.8,64.4,75.2,60,Snack,Sri Lankan,1136
f2610,Bread with lentils and onion,1484.225621,82.8,20.3,119,59,Breakfast,Sri Lankan,1142
f2611,Millet with chicken and carrot,1600.382409,86.8,32,123,66,Dinner,Sri Lankan,1231
f2612,Bread with tofu and tomato,1553.776291,98.5,20.5,119,46,Dinner,Sri Lankan,1195
f2613,Wheat with tofu and beans,1505.736138,113.6,20,107.3,67,Snack,Sri Lankan,1158
f2614,Millet with lentils and beans,1346.080306,59.8,12.8,117.2,62,Dinner,Sri Lankan,1035
f2615,Kurakkan with fish and beans,903.6806883,21,15.9,85.2,63,Breakfast,Sri Lankan,695
f2616,Millet with tofu and cabbage,586.2810707,55,45.5,18.5,50,Snack,Sri Lankan,451
f2617,Millet with mung beans and cabbage,505.9751434,65.5,33.7,10.6,55,Dinner,Sri Lankan,389
f2618,Rice with tofu and onion,1162.045889,122,51.3,50.6,48,Snack,Sri Lankan,894
f2619,Kurakkan with mung beans and cucumber,888.1453155,5.3,12.5,91.6,56,Dinner,Sri Lankan,683
f2620,Millet with lentils and cucumber,662.2848948,89.6,30.5,16.6,56,Lunch,Sri Lankan,509
f2621,Millet with fish and cabbage,1500.239006,84.1,32.1,113.4,53,Lunch,Sri Lankan,1154
f2622,Millet with beef and cucumber,1483.74761,75.4,57.5,100.5,69,Snack,Sri Lankan,1141
f2623,Millet with mung beans and tomato,1061.66348,70.6,22.7,74.5,46,Breakfast,Sri Lankan,817
f2624,Rice with lentils and carrot,1273.183556,175.2,24.1,48.7,67,Lunch,Sri Lankan,979
f2625,Bread with lentils and carrot,1130.01912,165.4,25.3,37.5,59,Snack,Sri Lankan,869
f2626,Wheat with beef and beans,847.0363289,105.8,50.3,21.4,47,Breakfast,Sri Lankan,652
f2627,Wheat with lentils and cabbage,856.1185468,78.2,55.3,28.2,63,Snack,Sri Lankan,659
f2628,Wheat with lentils and cucumber,1544.933078,113.3,19.1,111.8,47,Lunch,Sri Lankan,1188
f2629,Kurakkan with beef and onion,869.2638623,111.3,28,33.8,46,Snack,Sri Lankan,669
f2630,Millet with egg and onion,936.4244742,84.6,57.2,37.2,60,Dinner,Sri Lankan,720
f2631,Wheat with mung beans and carrot,1101.099426,165.9,18.7,39.8,52,Snack,Sri Lankan,847
f2632,Rice with lentils and cabbage,363.5277247,50.9,9.5,11.7,60,Lunch,Sri Lankan,280
f2633,Wheat with lentils and carrot,906.7877629,116.3,17.6,39.3,62,Lunch,Sri Lankan,698
f2634,Bread with mung beans and cabbage,1560.707457,58.6,37.8,131.4,45,Dinner,Sri Lankan,1201
f2635,Bread with lentils and tomato,1642.208413,100.8,23.8,127.3,51,Dinner,Sri Lankan,1263
f2636,Millet with tofu and onion,513.1453155,30.7,54.5,17.4,58,Snack,Sri Lankan,395
f2637,Bread with egg and onion,1428.298279,74.8,41.4,105.2,46,Lunch,Sri Lankan,1099
f2638,Wheat with lentils and beans,843.4512428,113.1,33.4,26.7,70,Snack,Sri Lankan,649
f2639,Rice with egg and onion,993.7858509,136.1,33.1,32.6,48,Dinner,Sri Lankan,764
f2640,Rice with mung beans and cucumber,911.3288719,131.5,18.4,33.4,56,Lunch,Sri Lankan,701
f2641,Wheat with beef and beans,927.581262,97.5,63,28.6,45,Breakfast,Sri Lankan,714
f2642,Bread with chicken and carrot,911.3288719,80.5,80.7,26.7,46,Dinner,Sri Lankan,701
f2643,Wheat with fish and carrot,1427.581262,98.1,21.8,107.3,61,Breakfast,Sri Lankan,1098
f2644,Rice with fish and tomato,844.6462715,61,46,45.8,56,Lunch,Sri Lankan,650
f2645,Kurakkan with egg and cucumber,289.4359465,37.8,11.7,8.5,63,Dinner,Sri Lankan,223
f2646,Rice with beef and cucumber,1018.642447,91.4,67.5,40,70,Breakfast,Sri Lankan,784
f2647,Millet with egg and tomato,1399.139579,96.6,25.6,100.2,62,Lunch,Sri Lankan,1076
f2648,Millet with chicken and beans,511.7112811,38.3,50.3,16.7,46,Dinner,Sri Lankan,394
f2649,Rice with mung beans and cabbage,551.3862333,19.3,38.2,34,59,Lunch,Sri Lankan,424
f2650,Wheat with lentils and carrot,637.1892925,80.4,25.2,20.8,45,Snack,Sri Lankan,490
f2651,Rice with mung beans and carrot,1085.803059,38.7,16.8,96.1,46,Breakfast,Sri Lankan,835
f2652,Bread with tofu and carrot,779.6367113,67.5,37.6,37.4,51,Breakfast,Sri Lankan,600
f2653,Bread with egg and onion,626.1950287,52.4,40.3,26.6,58,Breakfast,Sri Lankan,482
f2654,Rice with chicken and carrot,1725.382409,110.1,40.1,123.8,60,Snack,Sri Lankan,1327
f2655,Bread with beef and carrot,1612.09369,88.2,27.8,127.8,67,Snack,Sri Lankan,1240
f2656,Rice with egg and onion,1601.577438,101,27.9,121.1,68,Snack,Sri Lankan,1232
f2657,Millet with beef and tomato,1553.059273,69.2,34,127.2,50,Dinner,Sri Lankan,1195
f2658,Kurakkan with fish and tomato,549.9521989,35.4,32.7,29.4,70,Breakfast,Sri Lankan,423
f2659,Rice with chicken and tomato,809.2734226,66.6,54.7,33.8,48,Lunch,Sri Lankan,623
f2660,Bread with egg and tomato,805.210325,87.8,30.6,34.8,46,Dinner,Sri Lankan,619
f2661,Bread with tofu and carrot,756.4531549,83.6,43.7,23.8,67,Dinner,Sri Lankan,582
f2662,Kurakkan with beef and cabbage,417.3040153,14.4,47.9,17.9,63,Dinner,Sri Lankan,321
f2663,Rice with chicken and beans,523.6615679,49,31.5,21.3,57,Lunch,Sri Lankan,403
f2664,Kurakkan with beef and tomato,1347.036329,61.6,68,91.8,59,Snack,Sri Lankan,1036
f2665,Bread with fish and cabbage,699.3307839,89.2,39.7,16.6,50,Lunch,Sri Lankan,538
f2666,Bread with tofu and carrot,993.3078394,103.4,58.8,34.2,68,Dinner,Sri Lankan,764
f2667,Kurakkan with beef and carrot,1755.736138,69.9,38.8,149.4,63,Breakfast,Sri Lankan,1351
f2668,Millet with chicken and onion,1281.548757,129.8,50.1,59.4,65,Breakfast,Sri Lankan,986
f2669,Wheat with beef and tomato,862.8107075,112,45.5,21.8,61,Snack,Sri Lankan,664
f2670,Rice with lentils and cabbage,948.374761,105.5,57.2,27.9,69,Lunch,Sri Lankan,730
f2671,Bread with mung beans and beans,668.499044,59.1,47.9,21.9,53,Lunch,Sri Lankan,514
f2672,Kurakkan with chicken and carrot,933.5564054,111.7,31.3,38.7,62,Snack,Sri Lankan,718
f2673,Rice with egg and tomato,1074.808795,64.1,67.5,58.9,69,Breakfast,Sri Lankan,827
f2674,Kurakkan with lentils and onion,627.3900574,50.7,31.5,31.5,52,Lunch,Sri Lankan,483
f2675,Millet with fish and beans,1287.284895,42.1,40.2,107.9,55,Breakfast,Sri Lankan,990
f2676,Millet with egg and cabbage,1517.92543,114.2,34.1,103.8,67,Breakfast,Sri Lankan,1168
f2677,Rice with chicken and cucumber,1143.403442,170.4,30.6,37.7,46,Dinner,Sri Lankan,880
f2678,Rice with chicken and carrot,1287.762906,71.9,36.9,94.6,67,Lunch,Sri Lankan,991
f2679,Wheat with chicken and beans,1523.183556,80.2,36.3,115.7,59,Breakfast,Sri Lankan,1172
f2680,Millet with tofu and tomato,659.416826,57.6,56.1,21.1,51,Dinner,Sri Lankan,507
f2681,Kurakkan with beef and cucumber,996.414914,4.5,36.1,93.2,66,Snack,Sri Lankan,766
f2682,Kurakkan with lentils and onion,1079.827916,28.5,17.5,99,47,Lunch,Sri Lankan,831
f2683,Rice with beef and cucumber,1612.09369,74,45.1,126.3,45,Lunch,Sri Lankan,1240
f2684,Bread with lentils and carrot,1039.674952,129.8,33.1,39.9,70,Breakfast,Sri Lankan,800
f2685,Wheat with fish and carrot,676.3862333,73.6,42.4,21.9,49,Dinner,Sri Lankan,520
f2686,Rice with lentils and cabbage,808.7954111,85.7,48.7,27.7,65,Dinner,Sri Lankan,622
f2687,Rice with mung beans and carrot,1064.292543,147,30.8,38.4,70,Dinner,Sri Lankan,819
f2688,Rice with egg and onion,1156.787763,32.6,17.8,105.2,53,Breakfast,Sri Lankan,890
f2689,Millet with egg and cucumber,991.6347992,106.9,64.1,31.1,45,Lunch,Sri Lankan,763
f2690,Wheat with beef and onion,1465.344168,130.6,52.8,77.5,47,Lunch,Sri Lankan,1127
f2691,Wheat with lentils and carrot,1637.428298,167.4,50.1,77.6,58,Lunch,Sri Lankan,1260
f2692,Millet with tofu and cabbage,936.6634799,29.6,13,85.3,66,Lunch,Sri Lankan,721
f2693,Wheat with fish and tomato,1068.833652,92.5,37.7,59.1,69,Lunch,Sri Lankan,822
f2694,Kurakkan with mung beans and tomato,401.0516252,42.5,31,10.9,68,Breakfast,Sri Lankan,309
f2695,Kurakkan with fish and cucumber,983.7476099,26.9,21.8,87.6,70,Dinner,Sri Lankan,757
f2696,Rice with fish and carrot,498.3269598,25.9,44.6,22.6,63,Snack,Sri Lankan,383
f2697,Rice with mung beans and onion,795.6500956,85.2,31.7,35.4,63,Snack,Sri Lankan,612
f2698,Rice with mung beans and onion,606.8355641,59.9,45.4,19.3,50,Lunch,Sri Lankan,467
f2699,Rice with fish and cabbage,1058.078394,115.7,59,37.8,48,Lunch,Sri Lankan,814
f2700,Bread with mung beans and tomato,886.4722753,104.6,56.8,20.8,66,Snack,Sri Lankan,682
f2701,Bread with tofu and onion,515.0573614,72.5,24.2,10.3,57,Dinner,Sri Lankan,396
f2702,Wheat with beef and cabbage,1454.58891,61.3,36,118.4,53,Dinner,Sri Lankan,1119
f2703,Millet with fish and cabbage,767.6864245,67.1,63.2,26,67,Snack,Sri Lankan,591
f2704,Rice with tofu and onion,1415.152964,79.4,41,102.3,64,Breakfast,Sri Lankan,1089
f2705,Kurakkan with egg and cucumber,719.6462715,69.2,35.1,33.2,49,Snack,Sri Lankan,554
f2706,Bread with fish and cabbage,1478.967495,54.8,50.2,118.2,49,Dinner,Sri Lankan,1138
f2707,Bread with lentils and carrot,1860.898662,133.3,28.8,133.9,55,Breakfast,Sri Lankan,1431
f2708,Rice with lentils and cucumber,1243.307839,78.8,23,92,56,Dinner,Sri Lankan,956
f2709,Kurakkan with chicken and cabbage,747.3709369,65.4,44.4,32.8,57,Dinner,Sri Lankan,575
f2710,Bread with fish and cucumber,781.3097514,118.9,32,16.2,62,Snack,Sri Lankan,601
f2711,Millet with tofu and beans,1145.554493,30.3,33.9,98.3,47,Snack,Sri Lankan,881
f2712,Kurakkan with egg and tomato,950.0478011,80,31.1,56,70,Dinner,Sri Lankan,731
f2713,Millet with beef and cabbage,575.0478011,48.7,27.9,25.4,48,Breakfast,Sri Lankan,442
f2714,Bread with lentils and cabbage,915.6309751,103.4,37.7,36.8,50,Dinner,Sri Lankan,704
f2715,Bread with tofu and tomato,898.4225621,131,30.4,25.8,65,Snack,Sri Lankan,691
f2716,Wheat with egg and carrot,1409.17782,75.1,35.6,106,53,Snack,Sri Lankan,1084
f2717,Wheat with chicken and cucumber,1114.483748,185.1,26.3,27.6,53,Breakfast,Sri Lankan,857
f2718,Wheat with mung beans and carrot,1140.296367,131.5,41.6,46.4,51,Breakfast,Sri Lankan,877
f2719,Bread with mung beans and cabbage,916.8260038,130.2,36.1,25.8,48,Breakfast,Sri Lankan,705
